ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
18377,CS,4993,023,Independent Study,"1 - 3","Marty Humphrey","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
18378,CS,4993,024,Independent Study,"1 - 3","Mohammad Mahmoody Ghidary","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
18379,CS,4993,025,Independent Study,"1 - 3","David Evans","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
18698,CS,4993,026,Independent Study,"1 - 3","Hongning Wang","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
21358,CS,4993,027,Independent Study,"1 - 3","Kong-Cheng Wong","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
21359,CS,4993,028,Independent Study,"1 - 3","Mary Smith","TBA","TBA","Independent Study","",Open,1,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
21582,CS,4993,029,Independent Study,"1 - 3","Baishakhi Ray","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
21583,CS,4993,030,Independent Study,"1 - 3","Samira Khan","TBA","TBA","Independent Study","",Open,0,30,0,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
17481,CS,4998,001,Independent Study,"3","Westley Weimer","TBA","TBA","Distinguished BA Majors Research","",Open,1,50,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18432,CS,4998,002,Independent Study,"3","Connelly Barnes","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18433,CS,4998,003,Independent Study,"3","Nada Basit","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18434,CS,4998,004,Independent Study,"3","Aaron Bloomfield","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18435,CS,4998,006,Independent Study,"3","James Cohoon","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18436,CS,4998,007,Independent Study,"3","Jack Davidson","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18437,CS,4998,008,Independent Study,"3","David Evans","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18438,CS,4998,009,Independent Study,"3","Mark Floryan","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18439,CS,4998,010,Independent Study,"3","Andrew Grimshaw","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18440,CS,4998,011,Independent Study,"3","Hongning Wang","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18441,CS,4998,012,Independent Study,"3","Thomas Horton","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18442,CS,4998,013,Independent Study,"3","Marty Humphrey","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18443,CS,4998,014,Independent Study,"3","John Knight","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18445,CS,4998,016,Independent Study,"3","Mohammad Mahmoody Ghidary","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18446,CS,4998,017,Independent Study,"3","Worthy Martin","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18447,CS,4998,018,Independent Study,"3","Gabriel Robins","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18448,CS,4998,019,Independent Study,"3","Abhi Shelat","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18449,CS,4998,020,Independent Study,"3","Mark Sherriff","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18450,CS,4998,021,Independent Study,"3","Kevin Skadron","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18451,CS,4998,023,Independent Study,"3","Mary Soffa","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18452,CS,4998,024,Independent Study,"3","John Stankovic","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18453,CS,4998,025,Independent Study,"3","Kevin Sullivan","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18454,CS,4998,026,Independent Study,"3","Luther Tychonievich","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18455,CS,4998,027,Independent Study,"3","Alfred Weaver","TBA","TBA","Distinguished BA Majors Research","",Open,1,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18456,CS,4998,028,Independent Study,"3","Cameron Whitehouse","TBA","TBA","Distinguished BA Majors Research","",Open,0,30,0,"Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status."
18145,CS,5014,001,Lecture,"3","Katherine Holcomb","MoWeFr 1:00PM - 1:50PM","Mechanical Engr Bldg 213","Computation as a Research Tool","",Open,37,38,0,"This course is an introduction to programming for students who will be using computational methods for their research but are not computer science students.  No previous programming experience is required.  We use a multi-language/multi-domain approach.  The first part of the course covers basic programming concepts for a given language.  The last third of the course splits into domain specific tracks of interest to students."
18318,CS,5014,002,Lecture,"3","Staff","MoWeFr 1:00PM - 1:50PM","Mechanical Engr Bldg 214","Computation as a Research Tool","",Wait List,1,0,2,"This course is an introduction to programming for students who will be using computational methods for their research but are not computer science students.  No previous programming experience is required.  We use a multi-language/multi-domain approach.  The first part of the course covers basic programming concepts for a given language.  The last third of the course splits into domain specific tracks of interest to students."
18319,CS,5014,003,Lecture,"3","Thomas Hall","TuTh 3:30PM - 4:45PM","Chemical Engineering Bldg 005","Computation as a Research Tool","",Open,22,70,0,"This course is an introduction to programming for students who will be using computational methods for their research but are not computer science students.  No previous programming experience is required.  We use a multi-language/multi-domain approach.  The first part of the course covers basic programming concepts for a given language.  The last third of the course splits into domain specific tracks of interest to students."
18194,CS,6190,001,Lecture,"1","Kevin Skadron","MoWeFr 3:30PM - 4:45PM","Rice Hall 130","Computer Science Perspectives","",Open,1,100,0,"This 'acclimation' seminar helps new graduate students become productive researchers. Faculty and visitors speak on a wide variety of research topics, as well as on tools available to researchers, including library resources, various operating systems, UNIX power tools, programming languages, software development and version control systems, debugging tools, user interface toolkits, word processors, publishing systems, HTML, JAVA, browsers, Web tools, and personal time management.  Prerequisite: CS graduate student or instructor permission."
18193,CS,6354,001,Lecture,"3","Samira Khan","TuTh 2:00PM - 3:15PM","Olsson Hall 011","Computer Architecture","",Open,41,42,0,"Study of representative digital computer organization with emphasis on control unit logic, input/output processors and devices, asynchronous processing, concurrency, and parallelism. Memory hierarchies.  Prerequisite: CS 3330 or proficiency in assembly language programming."
20233,CS,6444,001,Lecture,"3","Andrew Grimshaw","TuTh 9:30AM - 10:45AM","Thornton Hall E316","Introduction to Parallel Computing","",Open,24,30,0,"Introduces the basics of parallel computing. Covers parallel computation models, systems, languages, compilers, architectures, and algorithms. Provides a solid foundation on which advanced seminars on different aspects of parallel computation can be based. Emphasizes the practical application of parallel systems. There are several programming assignments.  Prerequisite: CS 3330, 4414, and 4610, or instructor permission."
20942,CS,6501,001,Lecture,"3","Alfred Weaver","MoWe 2:00PM - 3:15PM","Olsson Hall 120","Special Topics in Computer Science","Electronic Commerce",Wait List,30,30,6,"Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission."
20943,CS,6501,002,Lecture,"3","Wei Wang","TuTh 5:00PM - 6:15PM","Olsson Hall 009","Special Topics in Computer Science","Defense Against the Dark Arts",Open,33,35,1,"Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission."
18513,CS,6501,003,Lecture,"3","Hongning Wang","MoWe 5:00PM - 6:15PM","Olsson Hall 009","Special Topics in Computer Science","Text Mining",Wait List,60,60,3,"Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission."
18223,CS,6501,004,Lecture,"3","Baishakhi Ray","TuTh 12:30PM - 1:45PM","Mechanical Engr Bldg 213","Special Topics in Computer Science","Data Science Software Engrng",Open,41,42,1,"Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission."
18512,CS,6501,005,Lecture,"3","Kevin Sullivan","TuTh 3:30PM - 4:45PM","Rice Hall 340","Special Topics in Computer Science","Engineering Logic",Open,24,30,0,"Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission."
20838,CS,6750,001,Lecture,"3","Abdeltawab Hendawi","TuTh 11:00AM - 12:15PM","Olsson Hall 009","Database Systems","",Open,43,60,0,"Studies new database systems, emphasizing database design and related system issues. Explores advanced topics such as object-oriented and real-time database systems, data warehousing, data mining, and workflow. Makes use of either commercial or research database systems for in-class projects.  Prerequisite: CS 4750 or equivalent."
17483,CS,6993,001,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Independent Study","",Open,0,10,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
17484,CS,6993,002,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,10,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
18707,CS,6993,003,Independent Study,"1 - 12","Nada Basit","TBA","TBA","Independent Study","",Open,4,10,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
21440,CS,6993,004,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Independent Study","",Open,0,10,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
17644,CS,7993,001,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
18002,CS,7993,002,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
18361,CS,7993,003,Independent Study,"1 - 12","Yanjun Qi","TBA","TBA","Independent Study","",Open,0,5,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
18651,CS,7993,004,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
21441,CS,7993,005,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
21584,CS,7993,006,Independent Study,"1 - 12","Baishakhi Ray","TBA","TBA","Independent Study","",Open,1,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
21585,CS,7993,007,Independent Study,"1 - 12","Samira Khan","TBA","TBA","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member."
17485,CS,7995,001,Independent Study,"3","Jack Davidson","TBA","TBA","Supervised Project Research","",Open,0,10,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17645,CS,7995,002,Independent Study,"3","David Evans","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18425,CS,7995,004,Independent Study,"3","Connelly Barnes","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17646,CS,7995,005,Independent Study,"3","Marty Humphrey","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17647,CS,7995,006,Independent Study,"3","Kevin Skadron","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17648,CS,7995,007,Independent Study,"3","Mary Soffa","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17649,CS,7995,008,Independent Study,"3","John Stankovic","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17650,CS,7995,009,Independent Study,"3","John Knight","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18003,CS,7995,010,Independent Study,"3","Westley Weimer","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18103,CS,7995,013,Independent Study,"3","Alfred Weaver","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18104,CS,7995,014,Independent Study,"3","Kevin Sullivan","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18188,CS,7995,015,Independent Study,"3","Abhi Shelat","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18268,CS,7995,016,Independent Study,"3","Andrew Grimshaw","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
18710,CS,7995,017,Independent Study,"3","Yanjun Qi","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
21370,CS,7995,018,Independent Study,"3","Hongning Wang","TBA","TBA","Supervised Project Research","",Open,2,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
21586,CS,7995,019,Independent Study,"3","Baishakhi Ray","TBA","TBA","Supervised Project Research","",Open,1,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
21587,CS,7995,020,Independent Study,"3","Samira Khan","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
21614,CS,7995,021,Independent Study,"3","Cameron Whitehouse","TBA","TBA","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor."
17998,CS,8524,001,Lecture,"1 - 3","Kevin Sullivan","TBA","TBA","Topics in Software Engineering","",Open,0,30,0,"A special topics course in software engineering. Topics are determined by the individual instructor, but might include software reliability; engineering real-time systems; managing large software projects; resource estimation; validation and verification; or advanced programming environments.  Prerequisite: CS 6240 or instructor permission."
17486,CS,8897,001,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Graduate Teaching Instruction","",Open,0,20,0,"For master's students who are teaching assistants."
17651,CS,8897,002,Independent Study,"1 - 12","David Evans","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18408,CS,8897,003,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Graduate Teaching Instruction","",Open,0,10,0,"For master's students who are teaching assistants."
18409,CS,8897,004,Independent Study,"1 - 12","Connelly Barnes","TBA","TBA","Graduate Teaching Instruction","",Open,0,10,0,"For master's students who are teaching assistants."
17652,CS,8897,005,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
17653,CS,8897,006,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
17654,CS,8897,007,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
17655,CS,8897,008,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18004,CS,8897,009,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18157,CS,8897,010,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18158,CS,8897,011,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18159,CS,8897,012,Independent Study,"1 - 12","Mark Sherriff","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18160,CS,8897,013,Independent Study,"1 - 12","Aaron Bloomfield","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18161,CS,8897,014,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18410,CS,8897,015,Independent Study,"1 - 12","Yanjun Qi","TBA","TBA","Graduate Teaching Instruction","",Open,0,10,0,"For master's students who are teaching assistants."
18162,CS,8897,016,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18163,CS,8897,017,Independent Study,"1 - 12","John Knight","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18689,CS,8897,018,Independent Study,"1 - 12","David Edwards","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
18180,CS,8897,019,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Graduate Teaching Instruction","",Open,0,10,0,"For master's students who are teaching assistants."
18424,CS,8897,020,Independent Study,"1 - 12","Nada Basit","TBA","TBA","Graduate Teaching Instruction","",Open,0,5,0,"For master's students who are teaching assistants."
18457,CS,8897,022,Independent Study,"1 - 12","Mark Floryan","TBA","TBA","Graduate Teaching Instruction","",Open,0,5,0,"For master's students who are teaching assistants."
18458,CS,8897,023,Independent Study,"1 - 12","Luther Tychonievich","TBA","TBA","Graduate Teaching Instruction","",Open,0,5,0,"For master's students who are teaching assistants."
21371,CS,8897,024,Independent Study,"1 - 12","Hongning Wang","TBA","TBA","Graduate Teaching Instruction","",Open,1,20,0,"For master's students who are teaching assistants."
21588,CS,8897,025,Independent Study,"1 - 12","Baishakhi Ray","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
21589,CS,8897,026,Independent Study,"1 - 12","Samira Khan","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For master's students who are teaching assistants."
17487,CS,8999,001,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Thesis","",Open,0,50,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17656,CS,8999,002,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17657,CS,8999,003,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17658,CS,8999,004,Independent Study,"1 - 12","David Evans","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17659,CS,8999,005,Independent Study,"1 - 12","James French","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17660,CS,8999,006,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17661,CS,8999,007,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17662,CS,8999,009,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17663,CS,8999,010,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17664,CS,8999,012,Independent Study,"1 - 12","John Knight","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17666,CS,8999,014,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
18411,CS,8999,015,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17667,CS,8999,016,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17668,CS,8999,017,Independent Study,"1 - 12","Abhi Shelat","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17669,CS,8999,018,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17670,CS,8999,019,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
