ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10051,ARTS,2620,001,Studio,"3","Elizabeth Schoyer","TuTh 9:00AM - 11:30AM","Ruffin Hall 319","Introduction to Drawing II","",Open,0,20,0,"Continuation of ARTS 2610 with projects emphasizing on drawing skills and analytical thinking. The majority of assignments will be concept-based to encourage students to develop individual visual language. Prerequisite: ARTS 2610."
13978,ARTS,2620,002,Studio,"3","Barbara Bernstein","TuTh 12:30PM - 3:00PM","Ruffin Hall 319","Introduction to Drawing II","",Open,0,20,0,"Continuation of ARTS 2610 with projects emphasizing on drawing skills and analytical thinking. The majority of assignments will be concept-based to encourage students to develop individual visual language. Prerequisite: ARTS 2610."
10053,ARTS,2670,001,Studio,"3","Akemi Rollando","MoWe 9:00AM - 11:30AM","Ruffin Hall 220","Introduction to Printmaking I","",Open,0,16,0,"Introduction to basic black and white etching techniques, basic black and white plate lithography, and techniques of stone lithography. Printmaking professors and course content vary from semester to semester. Prerequisite: ARTS 2610 and either ARTS 2620, ARTS 2630, or ARTS 2632."
13979,ARTS,2672,001,Studio,"3","Akemi Rollando","MoWe 12:30PM - 3:00PM","Ruffin Hall 220","Introduction to Printmaking II","",Open,0,16,0,"Prerequisite: ARTS 2670."
10054,ARTS,2710,001,Studio,"3","Megan Marlatt","MoWe 12:30PM - 3:00PM","Ruffin Hall 319","Introduction to Painting I","",Open,0,20,0,"Introduction to basic water painting techniques and materials (including acrylic, gouache, and water color), emphasizing perception and color. Assignments are designed to assist the student in understanding the creative process and interpreting the environment through a variety of subject matter expressed in painted images. Encourages individual stylistic development.  Prerequisite: ARTS 2610 and either ARTS 2620, ARTS 2630, or ARTS 2632."
10055,ARTS,2712,001,Studio,"3","Philip Geiger","MoWe 9:00AM - 11:30AM","Ruffin Hall 320","Introduction to Painting II","",Open,0,15,0,"Prerequisite: ARTS 2710."
10056,ARTS,2810,001,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Ruffin Hall 120","Introduction to Sculpture I","",Open,0,15,0,"Investigates the sculptural process through modeling, carving, fabricating and casting. Examines traditional and contemporary concerns of sculpture by analyzing historical examples and work done in class.  Prerequisite: ARTS 2610 and either ARTS 2620, ARTS 2630, or ARTS 2632."
15481,ARTS,2810,002,Studio,"3","William Bennett","MoWe 9:00AM - 11:30AM","Ruffin Hall 120","Introduction to Sculpture I","",Open,0,15,0,"Investigates the sculptural process through modeling, carving, fabricating and casting. Examines traditional and contemporary concerns of sculpture by analyzing historical examples and work done in class.  Prerequisite: ARTS 2610 and either ARTS 2620, ARTS 2630, or ARTS 2632."
10057,ARTS,2812,001,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Ruffin Hall 120","Introduction to Sculpture II","",Open,0,10,0,"Prerequisite: ARTS 2810."
13093,ARTS,3110,001,Studio,"3","Pamela Pecchio","TuTh 12:30PM - 3:00PM","Ruffin Hall 206","Intermediate Photography I","",Open,0,12,0,"Expands technical possibilities available to students by introducing large format cameras. Class time involves evaluating work in progress, slide presentations (sometimes by students as research projects) or discussion of reading material. Students create a final portfolio from assignments. Cameras provided. Prerequisite: ARTS 2110 and ARTS 2112"
13097,ARTS,3220,001,Studio,"3","Dana Ollestad","MoWe 12:30PM - 3:00PM","Ruffin Hall 219","Intermediate  New Media Part I","",Open,0,10,0,"This class continues the investigation of digital art begun in ARTS 2220 and 2222 through the introduction of experimental video history and techniques. Prerequisite: ARTS 2220 and ARTS 2222."
13119,ARTS,3370,001,Studio,"3","Kevin Everson","MoWe 3:30PM - 6:00PM","Ruffin Hall 102","Intermediate Cinematography I","",Open,0,10,0,"This course continues the practice of 16mm experimental film production with an increased emphasis on audio and digital video motion picture making. Student will complete assignments based on genres of experimental film making such as expressionism, naturalism, and realism. Prerequisite: ARTS 2370 and ARTS 2372."
13083,ARTS,3670,001,Studio,"3","Dean Dass","TuTh 12:30PM - 3:00PM","Ruffin Hall 220","Intermediate Printmaking I","",Open,0,15,0,"Includes relief printing, advanced lithography techniques, including color lithography, color etching, monotypes, and further development of black and white imagery. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 2670 and ARTS 2672."
13084,ARTS,3710,001,Studio,"3","Philip Geiger","MoWe 12:30PM - 3:00PM","Ruffin Hall 320","Intermediate Painting I","",Open,0,15,0,"Exploration of contemporary painting materials, techniques, and concepts, as well as a continuation of basic oil painting processes. Assignments are designed to assist the student in developing their perceptions and imagination and translating them into painted images. Direction is given to the formation of personal original painting styles.  Prerequisite: ARTS 2710, 2712."
13395,ARTS,3810,001,Studio,"3","William Bennett","MoWe 9:00AM - 11:30AM","Ruffin Hall 120","Sculpture I","",Open,0,8,0,"Continuation of ARTS 2810 and ARTS 2812 with greater emphasis on the special problems of the sculptural discipline. Prerequisite: ARTS 2810, 2812."
15636,ARTS,3810,002,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Ruffin Hall 120","Sculpture I","",Open,0,8,0,"Continuation of ARTS 2810 and ARTS 2812 with greater emphasis on the special problems of the sculptural discipline. Prerequisite: ARTS 2810, 2812."
13094,ARTS,4110,001,Studio,"3","Pamela Pecchio","TuTh 12:30PM - 3:00PM","Ruffin Hall 206","Advanced Photography I","",Open,0,8,0,"Group study designed to assist students in preparing their required thesis exhibitions. Meets twice a week as a group to evaluate and discuss work in progress. (Fall only.)  Prerequisite: ARTS 3110 or ARTS 3112."
13098,ARTS,4220,001,Studio,"3","Dana Ollestad","MoWe 12:30PM - 3:00PM","Ruffin Hall 219","Advanced New Media I","",Open,0,5,0,"This class encourages independent development of a semester long project that engages with the discourses and techniques around contemporary new media art. Prerequisite: ARTS 3220 or ARTS 3222."
13843,ARTS,4370,001,Studio,"3","Kevin Everson","MoWe 3:30PM - 6:00PM","Ruffin Hall 102","Advanced Cinematography I","",Open,0,10,0,"Course continues the practice of 16mm film or digital video experimental production with an emphasis on a completed piece for public screenings or exhibitions.  Prerequisite: ARTS 3370 or ARTS 3372."
13118,ARTS,4450,001,Seminar,"3","Lydia Moyer","Fr 9:00AM - 2:00PM","Ruffin Hall 102","Distinguished Major Project","",Open,0,10,0,"Intensive independent work using either sculpture, photography, printmaking, cinematography, or painting as the primary medium, culminating in a coherent body of work under direction of a faculty member.  Prerequisite: Admission to the Distinguished Major Program."
13085,ARTS,4670,001,Studio,"3","Dean Dass","TuTh 12:30PM - 3:00PM","Ruffin Hall 220","Advanced Problems in Printmaking","",Open,0,10,0,"Designed for students who have completed two or more semesters of study of a specific printmaking technique (woodcut, etching, or lithography) and wish to continue their exploration of that technique.  Prerequisite: ARTS 3670 or 3672."
13086,ARTS,4710,001,Studio,"3","Megan Marlatt","MoWe 3:30PM - 6:00PM","Ruffin Hall 320","Advanced Painting I","",Open,0,15,0,"The capstone of a three year study in painting. Continues the investigation of oil painting as an expressive medium and stresses the development of students' ability to conceive and execute a series of thematically related paintings over the course of the semester. Painting professors and course content vary from semester to semester.  Prerequisite: ARTS 3710 or 3712."
13396,ARTS,4810,001,Studio,"3","William Bennett","MoWe 9:00AM - 11:30AM","Ruffin Hall 120","Advanced Sculpture I","",Open,0,8,0,"Continuation of the sculpture sequence with greater emphasis on developing a student's individual voice. Advanced projects in moldmaking, metal casting, and non-traditional sculpture materials are assigned. The creation of a sculptural installation is also assigned. Sculpture professors and course content vary from semester to semester.  Prerequisite: ARTS 3810 or 3812."
10058,ARTS,4900,001,Independent Study,"1 - 4","William Bennett","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12175,ARTS,4900,002,Independent Study,"1 - 4","Dean Dass","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12966,ARTS,4900,003,Independent Study,"1 - 4","Kevin Everson","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12176,ARTS,4900,004,Independent Study,"1 - 4","Philip Geiger","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12174,ARTS,4900,005,Independent Study,"1 - 4","Megan Marlatt","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12178,ARTS,4900,008,Independent Study,"1 - 4","Pamela Pecchio","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
12177,ARTS,4900,009,Independent Study,"1 - 4","William Wylie","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
13707,ARTS,4900,010,Independent Study,"1 - 4","Akemi Rollando","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
15267,ARTS,4900,11,Independent Study,"1 - 4","Lydia Moyer","TBA","TBA","Advanced Project in Art","",Open,0,30,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
14668,ARTS,5900,001,Studio,"1 - 3","Akemi Rollando","TBA","TBA","Graduate Projects in Studio Art","",Open,0,10,0,"Advanced problems and situations in art-making including the development of skills related to the creation of new research."
15630,ARTS,5900,002,Studio,"1 - 3","William Bennett","TBA","TBA","Graduate Projects in Studio Art","",Open,0,10,0,"Advanced problems and situations in art-making including the development of skills related to the creation of new research."
10946,ASL,1010,001,Seminar,"4","Gregory Propp","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 027","Elementary American Sign Language I","",Wait List,0,0,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
10947,ASL,1010,002,Seminar,"4","Rhonda Jennings-Arey","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 027","Elementary American Sign Language I","",Open,0,20,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
13326,ASL,1010,003,Seminar,"4","Roberta Dietz","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 027","Elementary American Sign Language I","",Wait List,0,0,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
10059,ASL,1010,100,Drill,"0","Staff","Tu 5:15PM - 6:30PM","New Cabell Hall 415","Elementary American Sign Language I","",Open,0,20,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
10060,ASL,1010,101,Drill,"0","Tammy Waddell","Tu 7:00PM - 8:15PM","New Cabell Hall 044","Elementary American Sign Language I","",Open,0,20,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
13327,ASL,1010,102,Drill,"0","Robert Strickler","Tu 5:15PM - 6:30PM","New Cabell Hall 411","Elementary American Sign Language I","",Open,0,20,0,"Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority."
10949,ASL,2010,001,Seminar,"3","Shilpa Hanumantha","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 407","Intermediate American Sign Language I","",Open,0,16,0,"Continues training in American Sign Language, with focus on more complex sentence types, signs, and idioms. Considers ASL literary forms such as poetry, theater, and storytelling, as well as deaf history and other related topics.  Prerequisite: ASL 1020 or successful completion of placement exam."
10948,ASL,2010,002,Seminar,"3","Shilpa Hanumantha","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 411","Intermediate American Sign Language I","",Open,0,16,0,"Continues training in American Sign Language, with focus on more complex sentence types, signs, and idioms. Considers ASL literary forms such as poetry, theater, and storytelling, as well as deaf history and other related topics.  Prerequisite: ASL 1020 or successful completion of placement exam."
13589,ASL,2010,003,Seminar,"3","Gregory Propp","MoWeFr 2:00PM - 2:50PM","New Cabell Hall 056","Intermediate American Sign Language I","",Open,0,16,0,"Continues training in American Sign Language, with focus on more complex sentence types, signs, and idioms. Considers ASL literary forms such as poetry, theater, and storytelling, as well as deaf history and other related topics.  Prerequisite: ASL 1020 or successful completion of placement exam."
19577,ASL,2300,001,Seminar,"3","Shilpa Hanumantha","MoWe 2:00PM - 3:15PM","New Cabell Hall 107","Women and Gender In The Deaf World","",Open,0,16,0,"Examines the roles of deaf women inside and outside of the signing Deaf community. Using an interdisciplinary approach, considers such topics as language and cultural barriers, violence against women, sexuality, race, class, education, and work. Investigates disparities between deaf and hearing women and the choices available to d/Deaf women, individually and collectively, in contemporary culture. No prior knowledge of ASL is required."
13738,ASL,3010,001,Seminar,"3","Gregory Propp","TuTh 3:30PM - 4:45PM","New Cabell Hall 036","Conversational ASL","",Open,0,16,0,"Continues language and cultural instruction with emphasis on everyday conversation. Topics include common idioms and slang, explaining rules, discussing finances and major decisions, and storytelling techniques such as role-shifting and narrative structure. Students will be required to interact with deaf signers.  Prerequisite: ASL 2020 or successful completion of placement interview."
19022,ASL,3081,001,Lecture,"3","Christopher Krentz","MoWe 3:30PM - 4:45PM","New Cabell Hall 207","History of the American Deaf Community","",Open,0,10,0,"This new course will examine the history of deaf people in the United States over the last three centuries, with particular attention to the emergence and evolution of a community of Deaf people who share a distinct sign language and culture. We will read both primary texts from specific periods and secondary sources.  We will also view a few historical films.  Prerequisite: none (thought a previous class in History or ASL is recommended)"
13739,ASL,4115,001,Seminar,"3","Shilpa Hanumantha","TuTh 9:30AM - 10:45AM","Gilmer Hall 240","Multiculturalism in the Deaf Community","",Open,0,5,0,"Explores cultural influences on identity development, family systems, linguistics, engagement with educational and community agencies, and resilience within the Deaf community. The interaction of culture, identity and language will be highlighted and applied to future trends for groups within the Deaf community, such as children of Deaf adults, GLTB community members, ethnic minority groups, women, and persons with disabilities."
14397,ASL,4993,001,Independent Study,"1 - 3","Gregory Propp","TBA","TBA","Independent Study in American Sign Language","",Open,0,15,0,"Independent Study in American Sign Language.    Prerequisite: Instructor Permission"
10061,ASTR,1210,001,Lecture,"3","Edward Murphy","MoWe 2:00PM - 3:15PM","Chemistry Bldg 402","Introduction to the Sky and Solar System","",Open,0,465,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
14742,ASTR,1210,002,Lecture,"3","Aaron Evans","TuTh 9:30AM - 10:45AM","Clark Hall 107","Introduction to the Sky and Solar System","",Open,0,130,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
13483,ASTR,1210,004,Lecture,"3","Zhi-Yun Li","TuTh 12:30PM - 1:45PM","Clark Hall 107","Introduction to the Sky and Solar System","",Open,0,130,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
13626,ASTR,1220,001,Lecture,"3","Staff","MoWeFr 10:00AM - 10:50AM","Clark Hall 107","Introduction to Stars, Galaxies, and the Universe","",Open,0,135,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
10063,ASTR,1220,002,Lecture,"3","William Saslaw","TuTh 11:00AM - 12:15PM","Clark Hall 107","Introduction to Stars, Galaxies, and the Universe","",Open,0,80,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
10064,ASTR,1220,003,Lecture,"3","William Saslaw","TuTh 2:00PM - 3:15PM","Clark Hall G004","Introduction to Stars, Galaxies, and the Universe","",Open,0,40,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
19727,ASTR,1290,001,Lecture,"3","Shane Davis","MoWeFr 11:00AM - 11:50AM","Clark Hall 107","Black Holes","",Open,0,130,0,"Black holes are stellar remnants that are so dense that nothing, not even light, can escape their gravitational pull. Nevertheless, systems that contain these ""dark stars"" are among the brightest sources in the universe. In this introductory course, aimed primarily at non-science majors, students will explore the seemingly paradoxical nature of black holes and evaluate the astronomical evidence for their existence."
10065,ASTR,2110,100,Lecture,"3","Craig Sarazin","MoWeFr 11:00AM - 11:50AM","Clark Hall G004","Introduction to Astrophysics I","",Open,0,40,0,"Primarily for science majors. A thorough discussion of the basic concepts and methods of solar system, stellar, galactic, and extragalactic astronomy and astrophysics with an emphasis on physical principles.  Prerequisite/corequisite: MATH 1210 or 1310, PHYS 1610 or 2310, or instructor permission; ASTR 2110 and 2120 form a sequence and should be taken in that order."
10066,ASTR,2110,101,Discussion,"0","Staff","Fr 3:00PM - 3:50PM","Clark Hall G004","Introduction to Astrophysics I","",Open,0,40,0,"Primarily for science majors. A thorough discussion of the basic concepts and methods of solar system, stellar, galactic, and extragalactic astronomy and astrophysics with an emphasis on physical principles.  Prerequisite/corequisite: MATH 1210 or 1310, PHYS 1610 or 2310, or instructor permission; ASTR 2110 and 2120 form a sequence and should be taken in that order."
13377,ASTR,3410,001,Lecture,"3","Roger Chevalier","MoWeFr 10:00AM - 10:50AM","Ruffner Hall G006","Archaeo-Astronomy","",Open,0,50,0,"Open to non-science students. Discussion of prescientific astronomy, including Mayan, Babylonian, and ancient Chinese astronomy, and the significance of relics such as Stonehenge. Discusses the usefulness of ancient records in the study of current astrophysical problems such as supernova outbursts. Uses current literature from several disciplines, including astronomy, archaeology, and anthropology.  Prerequisite/corequisite: A 1000- or 2000-level ASTR course, or instructor permission."
19573,ASTR,3470,001,Lecture,"3","Kelsey Johnson","TuTh 12:30PM - 1:45PM","Wilson Hall 325","Science and Controversy in Astronomy","",Open,0,90,0,"Open to non-science students. Investigates controversial topics in science and pseudo-science from the astronomer's perspective. Analyzes methods of science and the nature of scientific evidence, and their implications for unresolved astrophysical problems. Topics include extraterrestrial life, UFO's, Velikovsky, von Daniken, and astrology.  Prerequisite/corequisite: ASTR 1210 or 1240, or instructor permission."
11104,ASTR,4810,001,Lecture,"3","Philip Arras","TuTh 9:30AM - 10:45AM","Astronomy Bldg 265","Astrophysics","",Open,0,18,0,"Basic concepts in mechanics, statistical physics, atomic and nuclear structure, and radiative transfer are developed and applied to selected fundamental problems in the areas of stellar structure, stellar atmospheres, the interstellar medium, and extragalactic astrophysics.  Prerequisite: ASTR 2110, 2120 (recommended); MATH 5210, 5220; PHYS 3210, 3310 (concurrent), 3430 (concurrent), 3650; or instructor permission."
10950,ASTR,4993,001,Independent Study,"3","Philip Arras","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
12514,ASTR,4993,002,Independent Study,"3","Shane Davis","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
12957,ASTR,4993,003,Independent Study,"3","Kelsey Johnson","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13204,ASTR,4993,004,Independent Study,"3","Nitya Kallivayalil","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13264,ASTR,4993,005,Independent Study,"3","Zhi-Yun Li","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13265,ASTR,4993,006,Independent Study,"3","Steven Majewski","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13266,ASTR,4993,007,Independent Study,"3","Scott Ransom","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13648,ASTR,4993,008,Independent Study,"3","Craig Sarazin","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13660,ASTR,4993,009,Independent Study,"3","Paul Seidelmann","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13678,ASTR,4993,010,Independent Study,"3","Anne Skrutskie","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13700,ASTR,4993,012,Independent Study,"3","Michael Skrutskie","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13701,ASTR,4993,013,Independent Study,"3","D. Whittle","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
15463,ASTR,4993,014,Independent Study,"3","Crystal Brogan","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
15644,ASTR,4993,015,Independent Study,"3","Dana Balser","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
15678,ASTR,4993,016,Independent Study,"3","Alan Howard","TBA","TBA","Tutorial","",Open,0,5,0,"Independent study of a topic of special interest to the student under individual supervision by a faculty member. May be repeated once for credit.    Prerequisite: Instructor permission."
13267,ASTR,4998,001,Independent Study,"3","Philip Arras","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
13635,ASTR,4998,002,Independent Study,"3","James Braatz","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14057,ASTR,4998,003,Independent Study,"3","Kelsey Johnson","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
13704,ASTR,4998,004,Independent Study,"3","Nitya Kallivayalil","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
13958,ASTR,4998,005,Independent Study,"3","Zhi-Yun Li","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
13959,ASTR,4998,006,Independent Study,"3","Steven Majewski","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14027,ASTR,4998,007,Independent Study,"3","Scott Ransom","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14061,ASTR,4998,008,Independent Study,"3","Craig Sarazin","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14070,ASTR,4998,009,Independent Study,"3","Paul Seidelmann","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14071,ASTR,4998,010,Independent Study,"3","Anne Skrutskie","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14129,ASTR,4998,011,Independent Study,"3","Michael Skrutskie","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14693,ASTR,4998,012,Independent Study,"3","Anthony Remijan","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
14705,ASTR,4998,013,Independent Study,"3","D. Whittle","TBA","TBA","Senior Thesis","",Open,0,5,0,"May be repeated once for credit.  Prerequisite: Instructor permission."
11203,ASTR,5010,001,Lecture,"3","Philip Arras","TuTh 9:30AM - 10:45AM","Astronomy Bldg 265","Astrophysical Processes","",Open,0,7,0,"An introduction to the basic physics of astronomy and astrophysics organized around learning physical principles and applying them to astrophysical objects.  Physics covered will be chosen from fluid mechanics, radiative transfer, statistical mechanics, classical and quantum radiation processes, and quantum mechanics of atomic and molecular structure.  This graduate course will involve more complex and difficult assignments than ASTR 4810.  Prerequisite: Instructor Permission."
18745,ASTR,5110,001,Lecture,"3","Steven Majewski","TuTh 2:00PM - 3:15PM","Astronomy Bldg 265","Astronomical Techniques","",Open,0,15,0,"Surveys modern techniques of radiation measurement, data analysis, and image processing, and their application to astrophysical problems, especially the physical properties of stars and galaxies. Relevant laboratory experiments and observations with the department's telescopes are included. Students are expected to develop a familiarity with programming and other basic computer skills if they do not already possess them.  Prerequisite: ASTR 2110-2120; PHYS 3420, 3430 or instructor permission."
14344,ASTR,5260,001,Lecture,"3","Robin Garrod","TuTh 9:30AM - 10:45AM","Clark Hall 101","Introduction to Astrochemistry","",Open,0,10,0,"This interdisciplinary course will introduce advanced undergraduates and graduates to molecules and their chemistry in different sources throughout the universe. Topics include gas-phase and grain-surface reactions, astronomical spectroscopy, laboratory  experiments, and astrochemical modeling.  Prerequisite: There are no formal prerequisites, but some knowledge of chemical kinetics, spectroscopy, and/or the interstellar medium will be helpful."
10068,ASTR,8500,001,Lecture,"1","Staff","Tu 4:00PM - 4:50PM","Astronomy Bldg 265","Current Astronomical Topics","",Open,0,25,0,"UVa staff and guest speakers discuss current research problems."
12002,ASTR,9995,001,Independent Study,"1 - 12","Philip Arras","TBA","TBA","Supervised Research","",Open,0,5,0,"Under supervision, the student undertakes or assists with a current research problem. This course may be repeated for credit."
