ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
16823,BIOC,9995,031,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21329,BIOC,9995,032,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21330,BIOC,9995,033,Independent Study,"3 - 12","Michele Sale","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0,"Topical Research"
21331,BIOC,9995,034,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
21332,BIOC,9995,035,Independent Study,"3 - 12","Hui Li","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,1,30,0,"Topical Research"
10397,BIOC,9998,001,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,50,0,"Non-Topical Research: Preparation for Doctoral Research"
13068,BIOC,9998,002,Independent Study,"3 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13096,BIOC,9998,003,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13097,BIOC,9998,004,Independent Study,"3 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13098,BIOC,9998,005,Independent Study,"3 - 12","Daniel Burke","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13099,BIOC,9998,006,Independent Study,"3 - 12","John Bushweller","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13100,BIOC,9998,008,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13101,BIOC,9998,009,Independent Study,"3 - 12","Edward Egelman","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13102,BIOC,9998,010,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13103,BIOC,9998,011,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13104,BIOC,9998,012,Independent Study,"3 - 12","Barry Gumbiner","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13105,BIOC,9998,013,Independent Study,"3 - 12","Joyce Hamlin","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13106,BIOC,9998,014,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13107,BIOC,9998,015,Independent Study,"3 - 12","Donald Hunt","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13108,BIOC,9998,016,Independent Study,"3 - 12","Sepideh Khorasanizadeh","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13109,BIOC,9998,017,Independent Study,"3 - 12","Kevin Lynch","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13110,BIOC,9998,018,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13111,BIOC,9998,019,Independent Study,"3 - 12","Coleen McNamara","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13112,BIOC,9998,020,Independent Study,"3 - 12","Gary Owens","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13113,BIOC,9998,021,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13114,BIOC,9998,022,Independent Study,"3 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13115,BIOC,9998,023,Independent Study,"3 - 12","Emilie Rissman","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13116,BIOC,9998,024,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13117,BIOC,9998,025,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13118,BIOC,9998,026,Independent Study,"3 - 12","Michael Timko","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
13119,BIOC,9998,027,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
16770,BIOC,9998,028,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
16771,BIOC,9998,029,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
19386,BIOC,9998,030,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
21333,BIOC,9998,031,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
21334,BIOC,9998,032,Independent Study,"3 - 12","Michele Sale","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0,"Non-Topical Research: Preparation for Doctoral Research"
21335,BIOC,9998,033,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
21336,BIOC,9998,034,Independent Study,"3 - 12","Hui Li","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0,"Non-Topical Research: Preparation for Doctoral Research"
12679,BIOC,9999,002,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
12680,BIOC,9999,003,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13120,BIOC,9999,004,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13121,BIOC,9999,005,Independent Study,"3 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13122,BIOC,9999,006,Independent Study,"3 - 12","Daniel Burke","TBA","TBA","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13123,BIOC,9999,007,Independent Study,"3 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13124,BIOC,9999,009,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13125,BIOC,9999,010,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13126,BIOC,9999,011,Independent Study,"3 - 12","Edward Egelman","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13127,BIOC,9999,012,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research","",Open,3,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13128,BIOC,9999,013,Independent Study,"3 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13129,BIOC,9999,014,Independent Study,"3 - 12","Barry Gumbiner","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13130,BIOC,9999,015,Independent Study,"3 - 12","Joyce Hamlin","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13131,BIOC,9999,016,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13132,BIOC,9999,017,Independent Study,"3 - 12","Donald Hunt","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13133,BIOC,9999,018,Independent Study,"3 - 12","Sepideh Khorasanizadeh","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13134,BIOC,9999,019,Independent Study,"3 - 12","Kevin Lynch","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13135,BIOC,9999,020,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","Non-Topical Research","",Open,4,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13136,BIOC,9999,021,Independent Study,"3 - 12","Coleen McNamara","TBA","TBA","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13137,BIOC,9999,022,Independent Study,"3 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13138,BIOC,9999,023,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,2,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13139,BIOC,9999,024,Independent Study,"3 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13140,BIOC,9999,025,Independent Study,"3 - 12","Emilie Rissman","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13141,BIOC,9999,026,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13142,BIOC,9999,027,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
13143,BIOC,9999,028,Independent Study,"3 - 12","Michael Timko","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
16772,BIOC,9999,031,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
16773,BIOC,9999,032,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
19387,BIOC,9999,033,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21337,BIOC,9999,034,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21338,BIOC,9999,035,Independent Study,"3 - 12","Michele Sale","TBA","TBA","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21339,BIOC,9999,036,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
21340,BIOC,9999,037,Independent Study,"3 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
15698,BIOE,5110,001,Lecture,"3","Margaret Mohrmann","We 3:30PM - 6:00PM","TBA","Foundations of Bioethics","",Closed,12,12,0,"Introduces the central problems and issues addressed by the field and the major concepts, methods, and ethical perspectives that bioethics brings to bear on these problems and issues."
19872,BIOL,1050,001,Lecture,"3","Paul Adler","MoWeFr 11:00AM - 11:50AM","Gilmer Hall 166","Genetics for an Informed Citizen","",Closed,47,48,0,"Genetics and Genomics form the basis for much of modern biology and the future of medical practice. A basic understanding of them is important for people to be able to evaluate the science behind many issues both public and private. Genetics and Genomics and some of the ways they confront and inform modern life will be covered in a way that is accessible to non-scientists."
10398,BIOL,1210,001,Lecture,"3","Sandra Seidel","MoWeFr 9:00AM - 9:50AM","Ruffner Hall G004A","Human Biology and Disease","",Closed,89,80,0,"Introduces basic biological principles as illustrated in the human organism. Emphasizes the disruption of normal functions by disease either inherited or acquired."
15570,BIOL,1210,002,Lecture,"3","Sandra Seidel","MoWeFr 9:00AM - 9:50AM","Ruffner Hall G004A","Human Biology and Disease","",Closed,63,50,0,"Introduces basic biological principles as illustrated in the human organism. Emphasizes the disruption of normal functions by disease either inherited or acquired."
12146,BIOL,2010,001,Lecture,"3","Corlett Wood, David Kittlesen, Edmond Chipumuro","MoWeFr 11:00AM - 11:50AM","Chemistry Bldg 402","Introduction to Biology: Cell Biology and Genetics","",Open,390,495,0,"Intensive introduction to modern biology designed for natural science majors. Biological structure and function at various levels of organization, cell biology, genetics, development and evolution are covered. This course is required for all biology majors and is a prerequisite for most upper-level biology courses. Lectures and recitation/review."
10399,BIOL,2010,002,Lecture,"3","David Kittlesen","MoWeFr 1:00PM - 1:50PM","Gilmer Hall 130","Introduction to Biology: Cell Biology and Genetics","",Open,192,350,0,"Intensive introduction to modern biology designed for natural science majors. Biological structure and function at various levels of organization, cell biology, genetics, development and evolution are covered. This course is required for all biology majors and is a prerequisite for most upper-level biology courses. Lectures and recitation/review."
10400,BIOL,2030,001,Lecture,"2","David Kittlesen","Th 6:00PM - 6:50PM","Gilmer Hall 130","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,313,324,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
16949,BIOL,2030,002,Lecture,"2","David Kittlesen","Th 5:00PM - 5:50PM","Chemistry Bldg 402","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,331,324,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10401,BIOL,2030,100,Laboratory,"2","David Kittlesen, Xiaozeng Yang","Mo 2:00PM - 5:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10402,BIOL,2030,101,Laboratory,"2","David Kittlesen, Karen Barnard","Mo 2:00PM - 5:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10403,BIOL,2030,102,Laboratory,"2","David Kittlesen, Manisha Menon","Mo 2:00PM - 5:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10404,BIOL,2030,103,Laboratory,"2","David Kittlesen, Jennifer Kefauver","Mo 6:00PM - 9:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10405,BIOL,2030,104,Laboratory,"2","David Kittlesen, Karolina Lis","Mo 6:00PM - 9:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,23,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10406,BIOL,2030,105,Laboratory,"2","David Kittlesen, Matthew Etzell","Mo 6:00PM - 9:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,23,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10407,BIOL,2030,106,Laboratory,"2","David Kittlesen, Xin Zhao","Tu 10:00AM - 1:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10408,BIOL,2030,107,Laboratory,"2","David Kittlesen, Karen Barnard","Tu 10:00AM - 1:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10409,BIOL,2030,108,Laboratory,"2","David Kittlesen, Gwendolyn Lewis","Tu 10:00AM - 1:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10410,BIOL,2030,109,Laboratory,"2","David Kittlesen, Xin Zhao","Tu 2:00PM - 5:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10411,BIOL,2030,110,Laboratory,"2","David Kittlesen, Yan Hu","Tu 2:00PM - 5:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10412,BIOL,2030,111,Laboratory,"2","David Kittlesen, Tiantian Ren","Tu 2:00PM - 5:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10413,BIOL,2030,112,Laboratory,"2","David Kittlesen, Ying Wang","Tu 6:00PM - 9:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10414,BIOL,2030,113,Laboratory,"2","David Kittlesen, Karolina Lis","Tu 6:00PM - 9:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
16950,BIOL,2030,114,Laboratory,"2","David Kittlesen, Tiantian Ren","Tu 6:00PM - 9:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,23,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10415,BIOL,2030,115,Laboratory,"2","David Kittlesen, Ying Wang","We 2:00PM - 5:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10416,BIOL,2030,116,Laboratory,"2","David Kittlesen, Yan Hu","We 2:00PM - 5:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10417,BIOL,2030,117,Laboratory,"2","David Kittlesen, Grace Pyon","We 2:00PM - 5:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10418,BIOL,2030,118,Laboratory,"2","David Kittlesen, Xiaozeng Yang","We 6:00PM - 9:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10419,BIOL,2030,119,Laboratory,"2","David Kittlesen, Hilary Edgington","We 6:00PM - 9:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,23,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
16951,BIOL,2030,120,Laboratory,"2","David Kittlesen, Matthew Etzell","We 6:00PM - 9:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10420,BIOL,2030,121,Laboratory,"2","David Kittlesen, Vikram Misra","Th 10:00AM - 1:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10421,BIOL,2030,122,Laboratory,"2","David Kittlesen, Kanchana Thannippuli Gamage","Th 10:00AM - 1:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
12258,BIOL,2030,123,Laboratory,"2","David Kittlesen, Gwendolyn Lewis","Th 10:00AM - 1:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10422,BIOL,2030,124,Laboratory,"2","David Kittlesen, Vikram Misra","Th 2:00PM - 5:00PM","Gilmer Hall 156","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10423,BIOL,2030,125,Laboratory,"2","David Kittlesen, Kanchana Thannippuli Gamage","Th 2:00PM - 5:00PM","Gilmer Hall 158","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10424,BIOL,2030,126,Laboratory,"2","David Kittlesen, Manisha Menon","Th 2:00PM - 5:00PM","Gilmer Hall 150","Introduction to Biology: Cell Biology and Genetics Laboratory","",Closed,24,24,0,"Laboratory exercises in introductory biology to illustrate experimental techniques and strategies used to elucidate biological concepts.  Corequisite: May be taken independently (labs are not sequenced), or in conjunction with BIOL 2010."
10425,BIOL,2070,001,Lecture,"3","Christine Connelly","MoWeFr 9:00AM - 9:50AM","Gilmer Hall 130","Human Physiology and Anatomy II","",Closed,74,80,0,"Covers the morphology and physiology for the cardiovascular, lymphatic, immune, endocrine, digestive, respiratory, excretory and reproductive organ systems. Designed as a basic course for students in the allied health sciences."
10426,BIOL,2070,002,Lecture,"3","Christine Connelly","MoWeFr 9:00AM - 9:50AM","Gilmer Hall 130","Human Physiology and Anatomy II","",Closed,126,120,0,"Covers the morphology and physiology for the cardiovascular, lymphatic, immune, endocrine, digestive, respiratory, excretory and reproductive organ systems. Designed as a basic course for students in the allied health sciences."
10429,BIOL,2071,001,Laboratory,"1","Christine Connelly","Tu 2:00PM - 5:00PM","Gilmer Hall 149","Human Physiology and Anatomy II Laboratory","",Closed,23,20,0,"Optional laboratory class to accompany BIOL 2070. Includes simple anatomical, physiological, and chemical exercises, clinical exercises, dissections, and microscopic examination of tissues that demonstrate and supplement topics covered in the lecture."
10427,BIOL,2071,002,Laboratory,"1","Christine Connelly","Mo 2:00PM - 5:00PM","Gilmer Hall 149","Human Physiology and Anatomy II Laboratory","",Closed,21,20,0,"Optional laboratory class to accompany BIOL 2070. Includes simple anatomical, physiological, and chemical exercises, clinical exercises, dissections, and microscopic examination of tissues that demonstrate and supplement topics covered in the lecture."
10428,BIOL,2071,003,Laboratory,"1","Christine Connelly","Tu 9:00AM - 12:00PM","Gilmer Hall 149","Human Physiology and Anatomy II Laboratory","",Closed,22,20,0,"Optional laboratory class to accompany BIOL 2070. Includes simple anatomical, physiological, and chemical exercises, clinical exercises, dissections, and microscopic examination of tissues that demonstrate and supplement topics covered in the lecture."
